internal_order_number,online_order_number,store_name,full_channel_user_id,shipping_date,payment_date,payable_amount,paid_amount,status,consignee,spu,order_time,province,city,platform,sub_order_number,online_sub_order_number,original_online_order_number,sku,quantity,unit_price,product_name,color_and_spec,product_amount,original_price,is_gift,sub_order_status,refund_status,registered_quantity,actual_refund_quantity
6960FB8B-340E-4797,OLA3B70CF4-2110-4C33,安娜分销店,33c24eeb-e8bb-4422-a,2025-05-20 20:23:16,2025-05-19 14:23:16,722.98,716.9,已发货,杜凤英,SPU2e603d,2025-05-19 12:23:16,河南省,合肥市,小红书,SUB060C07BB-1E1C-49,ONLINESUBBEAC16C2-B94D-46,ORIG21133DAD-7722-40,SKUa07286,2,398.43,Open-source high-level synergy,LightCyan,796.86,524.19,是,正常,申请退款,2,0
42D1320F-4845-4DD1,OL0285114C-FFA2-4481,安娜旗舰店,9f6b4902-e36c-40b1-a,2025-08-11 17:35:14,2025-08-08 20:35:14,481.63,474.61,已完成,刘建平,SPU15700c,2025-08-08 03:35:14,山西省,长春县,小红书,SUB6E856336-12CC-40,ONLINESUB98C7DF87-D409-40,ORIG3578417D-ECE8-4B,SKU2fed16,1,520.29,Adaptive empowering framework,Khaki,520.29,691.6,是,正常,未申请退款,0,0
F233F84E-34AA-46E6,OL791B4B37-D269-405C,安娜奥莱店,665ab386-d050-4ad9-a,,2025-07-10 13:33:00,668.04,642.41,已完成,陶想,SPU4ee86d,2025-07-09 20:33:00,澳门特别行政区,帅县,得物,SUBEF689506-8A12-41,ONLINESUB3D632BC2-A68A-48,ORIG6E0F5152-347E-43,SKUc25e0b,1,694.99,Business-focused intermediate analyzer,DeepSkyBlue,694.99,921.2,否,正常,成功退款,0,1
44E4455B-920F-4AA9,OL6D09CE0D-3373-40BC,安娜奥莱店,5e566db1-bda8-41e7-8,2025-09-01 15:58:45,2025-08-30 22:58:45,950.75,937.56,已签收,李冬梅,SPU152700,2025-08-30 18:58:45,四川省,成市,拼多多,SUBA0F4F45E-ED14-4C,ONLINESUB09D76731-A5B7-4C,ORIGF97BDA2C-822F-4B,SKUdb1046,1,967.17,Multi-channeled asymmetric hierarchy,LightGoldenRodYellow,967.17,1131.82,否,正常,退款关闭,0,0
9F0277C8-8DA2-42A8,OLB47A4620-CE0E-49B7,安娜旗舰店,573c54e4-720d-4694-b,,2025-05-21 08:44:51,2369.03,2289.01,已签收,欧秀云,SPU164c14,2025-05-20 23:44:51,云南省,沈阳县,小红书,SUB89011182-51B3-4F,ONLINESUB2780A908-D6CF-48,ORIG0A057971-11E2-4B,SKUb1cc3e,3,841.3,Decentralized executive neural-net,RosyBrown,2523.9,915.42,否,正常,成功退款,0,3
0E5A5DCB-9BA7-4FD9,OLFE19B690-03FC-4D65,安娜直播店,873a6dcc-b9db-4117-8,2025-07-03 18:03:46,2025-07-01 18:03:46,2871.47,2768.77,已完成,苏涛,SPUa275fd,2025-07-01 12:03:46,河南省,柳州市,抖音,SUB521D1606-8B5F-4F,ONLINESUBCAB909F4-2C96-42,ORIG7E1F179D-F3AD-45,SKU8aff3a,3,1051.44,Customer-focused fault-tolerant frame,LightGoldenRodYellow,3154.32,1282.59,是,正常,未申请退款,0,0
8255C1FD-7B8D-4D09,OLC4E0FA9A-5D77-4EE4,安娜分销店,2d3449ac-2d63-40cb-b,,2025-08-05 03:31:46,447.8,447.2,已完成,冯健,SPUa61cf8,2025-08-05 00:31:46,贵州省,海门市,天猫,SUBBC03E9AC-CF62-48,ONLINESUB277A5A70-4539-46,ORIG2B8CFFA0-0D1A-41,SKU4ba7cd,1,523.8,Stand-alone exuding website,ForestGreen,523.8,813.37,是,正常,成功退款,0,1
E22A608F-29BE-44D1,OLEB93228B-ADD9-4B5E,安娜直播店,b2166511-05dd-4503-9,,2025-05-24 13:35:26,331.06,329.58,已签收,张桂兰,SPUfcea88,2025-05-24 01:35:26,甘肃省,娟市,拼多多,SUB39103301-378B-4B,ONLINESUB29528325-93B7-4B,ORIG0B38DC21-631A-43,SKU6cd330,2,196.37,User-centric zero-defect Internet solution,Plum,392.74,208.51,否,正常,成功退款,0,2
FE793450-14A8-4EE9,OLADBA2F56-9F0D-4A72,安娜奥莱店,78b71431-5e77-4828-8,2025-05-29 12:50:10,2025-05-27 08:50:10,536.76,510.83,已发货,张芳,SPU285472,2025-05-27 06:50:10,吉林省,丹丹市,小红书,SUB99DFE88B-D75D-48,ONLINESUB4161CE35-866C-44,ORIG339C6AB7-9C83-44,SKU0d803b,1,626.62,Expanded optimizing projection,Peru,626.62,743.15,否,正常,未申请退款,0,0
9F46CB0A-9B47-4623,OLD62E69AA-0C9A-4E72,安娜旗舰店,47f6cc7f-1457-4c56-8,,2025-06-11 13:26:03,3134.52,3122.79,已签收,孟鑫,SPU2d503f,2025-06-11 11:26:03,甘肃省,东县,拼多多,SUB5ECE1ED4-1482-4F,ONLINESUBAB1FC8BC-30A3-48,ORIGC6D26195-D805-44,SKU01986d,3,1125.69,Optional next generation infrastructure,DarkMagenta,3377.07,1547.35,是,正常,成功退款,0,3
3259BC1B-CC67-453D,OL6CC6DDD5-B0B6-40AF,安娜直播店,a5722ef3-b6dc-4ea1-a,2025-09-21 15:42:38,2025-09-20 08:42:38,1678.76,1651.62,已签收,邱璐,SPUd0febc,2025-09-20 07:42:38,内蒙古自治区,秀梅市,淘宝,SUB1C478327-74F8-4D,ONLINESUB753E1EFA-A248-4F,ORIGE1147927-836C-45,SKUbb384c,2,866.92,Integrated mission-critical function,Snow,1733.84,1226.75,是,正常,未申请退款,0,0
97FE9DF2-1B7B-44D0,OL3DDE1ADA-905E-4C6C,安娜旗舰店,e18a7c01-ddc9-4535-8,2025-08-15 20:50:26,2025-08-14 02:50:26,470.18,463.31,已发货,叶倩,SPU9ef152,2025-08-13 11:50:26,天津市,辛集县,小红书,SUB60A46202-B15F-4A,ONLINESUBE470377E-2FC9-42,ORIG49FE56F6-B019-4F,SKU6d474b,1,562.16,Networked contextually-based website,CadetBlue,562.16,934.47,是,正常,申请退款,1,0
F9FC5B3D-EC0E-43C0,OL3EE897B0-6F6F-4028,安娜直播店,e2d6db93-2622-43dd-b,2025-06-27 22:52:01,2025-06-25 17:52:01,973.43,966.59,已签收,田英,SPUc67dfe,2025-06-25 04:52:01,浙江省,巢湖县,得物,SUBE996B178-F3C6-44,ONLINESUBEF799575-BA96-44,ORIG702D58E2-6EED-44,SKUf499ee,2,590.54,Advanced full-range implementation,Coral,1181.08,665.64,否,正常,未申请退款,0,0
EA34E2A6-C1F7-40FB,OLD3A17135-5D58-41AB,安娜奥莱店,3798638a-794a-4dab-b,,2025-07-03 22:02:59,409.5,398.72,已签收,孟桂花,SPUff3316,2025-07-02 23:02:59,吉林省,淑珍市,小红书,SUBE09B9917-40E0-42,ONLINESUB7465CDA4-D6A8-4E,ORIGFC684A54-A7C4-4F,SKU2c7c98,1,494.45,Organic uniform analyzer,Cyan,494.45,690.63,是,正常,成功退款,0,1
C12C6A8C-6189-458B,OLFDCCC2DF-B749-415E,安娜旗舰店,abf021db-8e74-4064-a,2025-05-15 16:31:48,2025-05-14 11:31:48,1299.57,1264.79,已签收,杨杨,SPUf3f4b6,2025-05-13 13:31:48,上海市,香港市,京东,SUB62B69236-E329-46,ONLINESUB146C9AC6-827C-40,ORIGE1C89C3E-3C78-46,SKUe9291e,2,791.04,Proactive encompassing attitude,LightYellow,1582.08,1007.41,否,正常,申请退款,2,0
CD09E9F6-6A48-43D9,OL326F010C-BBA3-49EA,安娜奥莱店,2a578ad9-f4ba-4827-b,2025-09-21 07:25:33,2025-09-18 08:25:33,1638.52,1625.99,已完成,张凤英,SPU7b4e3e,2025-09-17 18:25:33,台湾省,强县,得物,SUB09B5AE6F-56EE-40,ONLINESUB1072F2E1-C178-45,ORIG82DA8010-D72E-47,SKU72d936,3,604.23,Expanded executive function,ForestGreen,1812.69,891.2,是,正常,申请退款,3,0
622157F8-5155-4330,OL6F33BB1B-F5FD-4B20,安娜奥莱店,91d11607-8ba2-47ea-b,,2025-09-22 06:25:31,369.52,353.97,已完成,李璐,SPU323827,2025-09-21 19:25:31,台湾省,长春市,抖音,SUB20D6CAED-B1DC-47,ONLINESUBA5FDAB5D-EAE8-4B,ORIGB021A808-3B31-4B,SKUa2e922,3,143.95,Profound client-driven focus group,LightSalmon,431.85,215.93,是,正常,成功退款,0,3
303C00A6-B274-4C47,OL195823C0-97A4-40A2,安娜旗舰店,3e5a5f2c-36ee-4b4a-9,2025-09-09 14:22:32,2025-09-07 22:22:32,1370.5,1351.51,已完成,刘彬,SPU285472,2025-09-07 00:22:32,广东省,关岭县,京东,SUB5616E3E7-EC6A-45,ONLINESUB6B98601B-212E-40,ORIGC1372769-57C1-42,SKU0d803b,2,814.47,Expanded optimizing projection,Peru,1628.94,1284.36,否,正常,未申请退款,0,0
AC56B0C4-0298-47F3,OLCD179385-214B-46F2,安娜奥莱店,2fe68936-ee7f-4b53-a,2025-09-24 09:53:04,2025-09-21 13:53:04,586.07,563.17,已发货,傅霞,SPUe25c47,2025-09-20 19:53:04,内蒙古自治区,桂珍市,得物,SUBFE43DE6D-5E24-4D,ONLINESUB854FD0AF-D3A4-48,ORIGA831EE5E-1A03-49,SKU9c6556,1,695.51,Re-contextualized 5thgeneration collaboration,LightGoldenRodYellow,695.51,823.44,否,正常,退款关闭,0,0
B24B33B0-58E6-4EB6,OLD0125766-4B92-4AA5,安娜旗舰店,0abcbb10-dcc6-4359-a,2025-08-11 07:38:18,2025-08-08 08:38:18,467.76,444.58,已完成,蔡莉,SPUab3389,2025-08-08 06:38:18,新疆维吾尔自治区,长沙市,拼多多,SUB1C3D7EA7-B0C8-48,ONLINESUB12F85D9E-8F70-43,ORIG711F8CEB-F063-40,SKU5eb120,2,247.38,Object-based 24hour installation,Khaki,494.76,336.47,是,正常,退款关闭,0,0
A886595B-7490-40EB,OL33B61468-BB6E-4E44,安娜直播店,84473d2e-e03b-44de-8,2025-09-13 14:43:12,2025-09-12 06:43:12,208.33,207.76,已发货,沈建平,SPU68631d,2025-09-11 14:43:12,山东省,宇市,淘宝,SUB17F46305-B160-49,ONLINESUB2CE29D5D-2DAB-49,ORIG89683EFD-3441-41,SKUb1d19d,1,259.11,Reactive eco-centric access,Ivory,259.11,371.93,否,正常,退款关闭,0,0
543A17E1-2180-41BB,OL7163777F-AAE0-4514,安娜直播店,0c9cf54b-19c0-4af9-8,2025-05-18 00:04:44,2025-05-15 02:04:44,657.4,654.8,已完成,梁洋,SPUe9a7d1,2025-05-14 21:04:44,辽宁省,云市,拼多多,SUB3AB6499A-444D-4C,ONLINESUB4E11566A-670E-48,ORIG99A0E2DF-2512-4D,SKU9ffac3,3,238.87,Horizontal empowering knowledge user,LightGoldenRodYellow,716.61,259.69,是,正常,退款关闭,0,0
6C00478C-AD30-4D93,OLDAB4EBF8-41B5-43A2,安娜旗舰店,16a9b02c-2c01-41c7-9,,2025-09-27 09:48:51,697.32,668.9,已发货,伍桂芳,SPU9cf75d,2025-09-26 16:48:51,黑龙江省,楠县,天猫,SUB59DF6A3C-95D3-46,ONLINESUB5FCAA3D3-00C6-4F,ORIGDF11EF36-5C4C-45,SKUca9a31,1,754.62,Re-engineered logistical array,Snow,754.62,1131.7,否,正常,成功退款,0,1
594D59F6-B4B8-43F4,OL16958F20-DBB4-4B43,安娜分销店,54b3adb7-b0fa-4891-a,2025-08-09 09:31:36,2025-08-07 22:31:36,2502.85,2463.26,已签收,杨玉,SPUf76a9f,2025-08-06 22:31:36,青海省,北镇市,天猫,SUB43458E1C-CB60-4D,ONLINESUB8CDF7D4A-8AFA-43,ORIGA9D19DDA-50C2-4B,SKUe2684a,3,887.71,Programmable hybrid policy,Red,2663.13,1460.97,是,正常,未申请退款,0,0
4E21F031-7B57-4244,OLB031BD23-1075-4930,安娜分销店,974ad049-b507-4cdd-a,,2025-06-04 11:27:34,783.1,762.22,已签收,邱刚,SPU152e1e,2025-06-04 02:27:34,江苏省,关岭市,得物,SUB590F0DAF-C7FC-48,ONLINESUB28C0B456-9E89-4B,ORIGA5266731-83AD-44,SKUcf3996,1,829.16,Managed contextually-based encryption,Red,829.16,965.52,否,正常,成功退款,0,1
25B2BEF9-C6ED-4E22,OL18511FEF-7B34-419A,安娜旗舰店,a9fc74ac-bdb8-4550-8,2025-08-01 23:57:24,2025-07-31 22:57:24,702.93,670.42,已发货,余丹丹,SPU149e72,2025-07-31 07:57:24,河北省,香港县,拼多多,SUB2B4099B1-06AB-4A,ONLINESUB0140AF1B-6E0C-4B,ORIG48AE0223-A83B-4E,SKUaac7f1,1,770.11,Upgradable even-keeled capability,DarkBlue,770.11,904.2,是,正常,退款关闭,0,0
12D71FD6-BD7A-4DD9,OL3C6C4D2E-A3F9-4DC3,安娜直播店,f36144aa-3c8d-4ef9-8,2025-09-17 01:26:03,2025-09-14 08:26:03,2368.2,2256.0,已签收,曾静,SPUd0febc,2025-09-14 02:26:03,甘肃省,西宁县,淘宝,SUBACF4BE14-9695-4F,ONLINESUBD2961D3F-D10D-43,ORIG3BE56008-9BB6-48,SKUbb384c,3,799.01,Integrated mission-critical function,Snow,2397.03,1142.51,是,正常,申请退款,3,0
E7B4ACE9-17F0-424E,OLEAB1AAC9-81C7-41B1,安娜直播店,43410338-bbd6-4f5d-b,,2025-10-25 16:26:36,2095.91,2033.0,已完成,张秀荣,SPU313e38,2025-10-24 17:26:36,黑龙江省,沈阳市,抖音,SUB9E946249-D413-4B,ONLINESUB7FDB9BE8-C421-4E,ORIGCB2A70A6-EBF9-4F,SKUac970c,3,783.85,Function-based grid-enabled neural-net,LightYellow,2351.55,1091.33,是,正常,成功退款,0,3
3D759119-57D3-4954,OL3DF19CE7-8422-43C1,安娜旗舰店,7b9533e4-b48c-43da-9,,2025-07-14 09:04:01,611.41,610.64,已完成,辛飞,SPU152e1e,2025-07-13 18:04:01,福建省,永安县,小红书,SUB2E23C1F0-2A28-43,ONLINESUB53CA167A-AB63-47,ORIG5E3AA0B3-2470-4E,SKUcf3996,1,747.66,Managed contextually-based encryption,Red,747.66,842.32,是,正常,成功退款,0,1
C920A410-3015-4C23,OLFCF67208-BDA3-46E7,安娜旗舰店,0557b01e-069c-4001-8,2025-06-19 13:33:46,2025-06-16 20:33:46,132.89,130.12,已完成,贺辉,SPU347685,2025-06-16 05:33:46,澳门特别行政区,建市,淘宝,SUB1B3193CC-3655-46,ONLINESUB46CDCCC9-8B86-44,ORIG54FD1ACD-CA3E-4E,SKU8bd81f,1,157.09,Adaptive national product,AntiqueWhite,157.09,253.92,是,正常,申请退款,1,0
5C4D2F7C-D611-4F29,OL71052E8A-33A2-444F,安娜分销店,1bc0f644-35f8-4750-a,2025-06-19 19:59:01,2025-06-19 01:59:01,2537.33,2515.6,已发货,康勇,SPU4ee86d,2025-06-19 00:59:01,上海市,健市,小红书,SUBA07C4AE3-4A40-4A,ONLINESUBBF5C1F32-9505-4D,ORIG829B7447-448A-4C,SKUc25e0b,3,948.72,Business-focused intermediate analyzer,DeepSkyBlue,2846.16,1283.73,是,正常,未申请退款,0,0
2D01D145-CEC6-4AF1,OLE24A4514-5388-441E,安娜直播店,27f6ee96-4490-4c2e-9,2025-09-19 11:11:59,2025-09-17 15:11:59,1025.51,988.38,已完成,杨成,SPU9ef152,2025-09-17 01:11:59,吉林省,勇市,小红书,SUBE294CDD1-B337-42,ONLINESUBF9CB02F9-FB8C-41,ORIGB1DC31C0-0429-4F,SKU6d474b,3,365.82,Networked contextually-based website,CadetBlue,1097.46,553.6,是,正常,申请退款,3,0
8F374D05-29F0-46C2,OLAD53D1DC-565B-4F31,安娜分销店,27e9eadb-de7a-4e49-a,2025-09-26 03:06:51,2025-09-23 09:06:51,879.82,868.35,已完成,康雪梅,SPU275e1b,2025-09-22 21:06:51,贵州省,玉兰市,拼多多,SUB595BA51D-C583-4A,ONLINESUB3321363D-762A-44,ORIG1563AD3C-0303-44,SKUf6a9bd,2,443.79,Horizontal content-based instruction set,DarkGoldenRod,887.58,660.18,否,正常,未申请退款,0,0
BFDD311B-84B9-461D,OL7735FA62-2F58-4A27,安娜直播店,48fff6fe-c8b4-444e-a,2025-08-28 04:44:29,2025-08-26 09:44:29,591.86,584.02,已签收,孙燕,SPU79b914,2025-08-26 09:44:29,内蒙古自治区,沈阳县,抖音,SUB5B9139A5-3141-46,ONLINESUB4D78FB8B-E716-4C,ORIG54FE59B3-98EB-45,SKU75020c,1,600.91,Multi-channeled homogeneous service-desk,YellowGreen,600.91,721.74,是,正常,退款关闭,0,0
08C1B9F3-580E-4525,OL105B1BFD-B85B-4D54,安娜旗舰店,f57f6656-9d61-4272-9,2025-07-07 04:51:09,2025-07-04 13:51:09,403.44,401.23,已完成,刘帅,SPUb2a899,2025-07-04 03:51:09,吉林省,浩市,京东,SUB7A1CBF21-7BBA-43,ONLINESUBD80903CA-6BA6-4E,ORIGFFB76363-5FC7-48,SKUb61148,2,247.72,Universal static focus group,SaddleBrown,495.44,301.69,是,正常,申请退款,2,0
67971C5A-D281-4E11,OL0E97AB19-04DB-4780,安娜旗舰店,6ddb0826-c25e-4187-9,,2025-10-23 02:23:17,1158.4,1120.82,已签收,王桂荣,SPUa51740,2025-10-22 18:23:17,海南省,石家庄县,得物,SUBB7E8F13A-C526-4A,ONLINESUB631904E9-3481-48,ORIGD2DAACF5-94F4-45,SKUf19ebd,1,1173.01,Multi-tiered well-modulated standardization,PaleGreen,1173.01,1915.83,是,正常,成功退款,0,1
961E51C2-0B2A-4BE6,OL89A6767B-70D9-4EA3,安娜奥莱店,fac7f0f8-1165-4572-8,2025-10-14 01:50:11,2025-10-13 15:50:11,408.15,395.82,已签收,张辉,SPU032534,2025-10-12 15:50:11,河北省,建平市,淘宝,SUB308380F4-E6BD-4E,ONLINESUBA44093C5-0749-4D,ORIGDAE98E84-F287-4D,SKUb16cab,2,215.24,Profit-focused analyzing project,GreenYellow,430.48,250.39,否,正常,申请退款,2,0
5AE547FE-04F1-418F,OL99B85187-3537-4767,安娜分销店,e03ad44d-5a98-437a-8,2025-06-14 19:36:01,2025-06-12 13:36:01,2265.64,2188.28,已完成,杨婷,SPU589681,2025-06-12 10:36:01,陕西省,潮州市,抖音,SUBC6A5316B-0634-44,ONLINESUBE29E79E2-64C7-4B,ORIGBFB8436B-8978-41,SKU320381,3,891.87,Balanced object-oriented toolset,Navy,2675.61,996.2,否,正常,申请退款,3,0
5CF51A3E-E41A-4D7F,OL6B46BE29-D9C4-4718,安娜奥莱店,3fca12ab-d1de-4d81-9,2025-09-01 19:20:23,2025-08-31 11:20:23,1016.22,995.22,已发货,粟欣,SPU9840bf,2025-08-31 11:20:23,上海市,健市,淘宝,SUB5A0DE72C-11D7-4F,ONLINESUBBC9AE017-0195-43,ORIGF0093F80-16B4-48,SKU5478ac,3,391.55,Balanced 4thgeneration knowledge user,MediumSpringGreen,1174.65,488.28,是,正常,未申请退款,0,0
AB61A42E-4B2E-4F43,OL78C87068-45C7-4982,安娜分销店,daafb436-7ae1-472c-8,2025-08-06 15:05:31,2025-08-04 08:05:31,162.83,155.23,已发货,刘桂珍,SPUfcea88,2025-08-03 12:05:31,内蒙古自治区,楠市,得物,SUBD4313114-E9F8-44,ONLINESUBA2B51816-3C65-45,ORIG22826D89-F95A-46,SKU6cd330,1,193.76,User-centric zero-defect Internet solution,Plum,193.76,208.47,是,正常,申请退款,1,0
FEB6D15D-D80E-4270,OLF50BD045-8A6C-4134,安娜分销店,14dce701-bfd8-4b44-9,,2025-07-06 05:21:50,157.14,150.45,已完成,王志强,SPUe9a7d1,2025-07-05 21:21:50,湖南省,辛集市,拼多多,SUB00CAF54C-4C06-49,ONLINESUBE17AA018-0F45-47,ORIGCF768DA9-F9E3-47,SKU9ffac3,1,172.01,Horizontal empowering knowledge user,LightGoldenRodYellow,172.01,227.58,是,正常,成功退款,0,1
72CCC85D-351E-430C,OL0B00925B-497D-4982,安娜旗舰店,f14531a2-a744-4fa7-a,,2025-05-21 10:16:36,605.35,594.4,已发货,乔婷婷,SPU3e316a,2025-05-21 06:16:36,上海市,上海市,天猫,SUB392ED3AE-E4B6-42,ONLINESUBD2A57A2D-A112-4C,ORIG7F46957E-305C-4A,SKU97d83c,1,699.27,Customer-focused tertiary toolset,LightSalmon,699.27,1003.39,否,正常,成功退款,0,1
4A49F162-CACC-4570,OL1BC18E4A-00D3-473E,安娜直播店,f075f3a8-f571-45bf-8,,2025-09-21 09:22:27,1454.37,1393.98,已签收,黄倩,SPU7b4e3e,2025-09-20 23:22:27,重庆市,俊市,抖音,SUBB34B8CA7-0B7E-4A,ONLINESUB2ED10CCB-16BE-4D,ORIG75038AF4-E0F3-45,SKU72d936,2,794.87,Expanded executive function,ForestGreen,1589.74,1130.48,否,正常,成功退款,0,2
638135CC-050E-44E3,OL128FE6B4-EB7F-4476,安娜直播店,52429430-ca42-4e1a-8,2025-10-11 19:46:52,2025-10-11 04:46:52,683.31,682.41,已签收,杨宇,SPU81ae40,2025-10-11 01:46:52,内蒙古自治区,辛集市,天猫,SUBDE4626FB-74FE-48,ONLINESUBBC9BCCBF-28B3-4D,ORIG4BE32FF6-A7AB-4F,SKUc78f57,1,702.25,Organic non-volatile forecast,DarkMagenta,702.25,743.99,否,正常,退款关闭,0,0
4C2028AC-60E6-4DBA,OL17826FDE-3C87-4A79,安娜奥莱店,2fec8a3e-5810-445f-b,,2025-08-29 01:25:31,2163.98,2150.37,已完成,阎淑英,SPU148ec4,2025-08-28 03:25:31,浙江省,岩县,淘宝,SUBF84AF9F3-F97F-4F,ONLINESUB1F36DE7E-3677-4E,ORIG60196D23-F82A-42,SKU9da90a,2,1264.28,Team-oriented value-added solution,Peru,2528.56,1402.56,是,正常,成功退款,0,2
513DD705-F283-4015,OL40F0DC6D-E61F-4D87,安娜旗舰店,fd3daa95-d324-47ba-a,,2025-06-16 08:11:00,625.76,598.2,已完成,袁畅,SPU0975fa,2025-06-16 02:11:00,海南省,福州县,京东,SUB7E89154F-D3B0-45,ONLINESUB42F2DE05-A341-42,ORIG158BFB72-2F35-4C,SKU47e090,1,708.68,Open-architected interactive workforce,Maroon,708.68,796.21,否,正常,成功退款,0,1
7864CB5C-A95D-4627,OL3CE0FA30-663E-4F99,安娜分销店,f908f957-6dc1-4720-8,2025-10-27 17:33:57,2025-10-26 22:33:57,847.54,840.99,已完成,谭佳,SPU9ee282,2025-10-26 06:33:57,北京市,春梅县,拼多多,SUB2BB24430-47E7-44,ONLINESUB2065A979-B9A9-49,ORIGE47D775C-0BC0-41,SKU447a8f,2,502.74,Multi-channeled reciprocal challenge,GhostWhite,1005.48,570.36,是,正常,未申请退款,0,0
B97183C2-B27A-478E,OL96EED7E7-A3F1-401F,安娜直播店,4a28fab6-1007-4331-b,2025-07-08 09:16:06,2025-07-05 10:16:06,264.52,262.36,已完成,范琳,SPU2e67ae,2025-07-04 21:16:06,海南省,六安县,淘宝,SUB4845FAA9-24AB-42,ONLINESUBD29D35FE-975D-42,ORIG7729F26D-8BCF-42,SKU5393a4,1,293.38,Reduced multimedia installation,DarkRed,293.38,458.36,是,正常,申请退款,1,0
B1072868-6D9C-4DD2,OL70A78AB7-EC6B-4078,安娜旗舰店,e8b8264f-16b5-4904-a,2025-09-25 05:25:11,2025-09-23 04:25:11,1093.36,1069.32,已签收,陈小红,SPUbe99c9,2025-09-22 16:25:11,江苏省,石家庄市,天猫,SUB3D45543B-AC33-41,ONLINESUBCD5FAC8A-C30E-4F,ORIGAE3161D4-DAE3-47,SKUba4a92,2,648.95,Profound executive policy,AliceBlue,1297.9,1026.79,否,正常,未申请退款,0,0
18FDBB0D-42F3-4F72,OL1747B7EF-13CA-4130,安娜直播店,48f90f61-0b30-40cc-9,,2025-06-01 23:55:27,1351.64,1323.61,已完成,惠冬梅,SPU5127a7,2025-06-01 23:55:27,内蒙古自治区,丽娟县,小红书,SUBD4C1C5BE-0BA4-40,ONLINESUB43AE113D-B28E-4B,ORIGA20C0DC4-24D2-43,SKUca4787,3,472.57,Expanded context-sensitive adapter,MediumSlateBlue,1417.71,705.52,是,正常,成功退款,0,3
0A59E30E-4DFB-4C30,OL755625EA-6F61-4242,安娜分销店,b198ae33-e94f-44fe-b,2025-08-11 09:50:05,2025-08-09 00:50:05,751.51,750.21,已签收,宋利,SPUaf10ee,2025-08-08 00:50:05,澳门特别行政区,昆明县,京东,SUB90788251-4520-43,ONLINESUB68EE76F8-2CA7-45,ORIGDE6E6E4F-BDE1-4E,SKU32286b,3,280.19,Public-key well-modulated toolset,Thistle,840.57,423.98,是,正常,退款关闭,0,0
5C460C79-82B2-43FE,OLFE867289-8404-4E59,安娜分销店,3839389e-e66c-42af-a,,2025-10-03 01:54:38,1204.12,1183.21,已发货,胡桂芳,SPUa6f2fe,2025-10-02 15:54:38,天津市,辽阳市,天猫,SUBB4370E74-B85C-47,ONLINESUB8ADB9ACC-B15E-46,ORIG399DCB9F-20A4-43,SKUfb1d97,3,498.65,Synergistic methodical Graphical User Interface,DarkGreen,1495.95,621.38,是,正常,成功退款,0,3
5515B9FD-EB90-48F7,OL24E049C3-2E70-4AA8,安娜分销店,25256688-a3f1-4d44-9,,2025-05-28 17:29:50,624.5,607.63,已签收,鄢秀珍,SPUcbce7f,2025-05-28 09:29:50,重庆市,佳县,淘宝,SUB0BEC407F-8135-48,ONLINESUB5AAD9CDB-9EB0-48,ORIGD0CFD843-FC67-40,SKU7938a3,1,687.75,Persistent methodical open architecture,Fuchsia,687.75,812.18,是,正常,成功退款,0,1
1F6641F5-9C2D-403F,OLD9C65C4C-EA05-40FE,安娜奥莱店,b03dab98-dbfb-4985-9,2025-08-02 22:45:28,2025-08-02 00:45:28,1486.28,1480.2,已完成,龚刚,SPU59699e,2025-08-01 00:45:28,安徽省,济南县,小红书,SUB05FDEF9D-4C6B-4B,ONLINESUB92B419AC-70E0-46,ORIG267CE5BC-B075-47,SKUe1392d,2,895.44,Cross-group interactive Graphical User Interface,Chocolate,1790.88,1211.12,是,正常,未申请退款,0,0
AA1F3E6E-41E7-4E6A,OLEBFC502D-825B-4DC2,安娜奥莱店,7bb855fe-5894-4837-b,,2025-06-24 04:41:20,427.26,413.97,已发货,路杰,SPU8e7d3f,2025-06-23 15:41:20,上海市,合肥县,京东,SUB68262537-3107-4C,ONLINESUB06F71F31-4551-4E,ORIGD464FBB3-1D75-46,SKU55c8fa,1,530.17,Up-sized analyzing task-force,Crimson,530.17,757.54,是,正常,成功退款,0,1
2083ED47-35FC-4E08,OL622E8E38-B488-4B12,安娜直播店,a0db0d9b-6150-4455-9,2025-10-14 22:58:32,2025-10-13 04:58:32,1700.96,1654.39,已发货,张倩,SPU62cba0,2025-10-12 08:58:32,广东省,金凤市,拼多多,SUBF8133ED1-EFD5-44,ONLINESUB3B517722-1458-4A,ORIG0CF0F82C-83C2-4E,SKUa182bf,3,616.14,Synergistic attitude-oriented knowledgebase,Plum,1848.42,662.7,是,正常,退款关闭,0,0
FB70B612-0924-46C3,OL4AFF2B58-5E0F-4986,安娜直播店,470c062b-514c-4a36-9,2025-09-09 08:14:39,2025-09-08 18:14:39,784.18,762.83,已签收,史霞,SPU44ed83,2025-09-08 01:14:39,湖南省,深圳市,淘宝,SUB8ACFC9CD-FBBF-49,ONLINESUB3C23CFDB-FAFB-47,ORIG9DB50649-FE27-4E,SKUc0512f,1,816.09,Proactive well-modulated project,Lavender,816.09,1029.26,是,正常,退款关闭,0,0
